Aug. 11, 2020   10:55:28
Amperometric i-t Curve
File: 200811_mer_meo_obj1_150_t2_106.bin
Data Source:  Experiment
Instrument Model:  CHI1000C
Header: 
Note: 

Init E (V) = -0.78
Sample Interval (s) = 5
Run Time (sec) = 4e+4
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4


Channel 2:


Channel 3:


Channel 4:


Channel 5:


Channel 6:


Channel 7:

tp = 170.00s
ip = -1.739e-5A
Ap = -1.096e-3C

Channel 8:

tp = 180.00s
ip = -1.803e-5A
Ap = -1.649e-3C

Time/s, i1/A, i2/A, i3/A, i4/A, i5/A, i6/A, i7/A, i8/A
2.885e+3, 2.974e-5, 3.227e-5, 1.424e-5, 1.865e-5, 5.880e-6, 6.013e-6, -6.376e-6, -6.473e-6
2.890e+3, 2.947e-5, 3.162e-5, 1.407e-5, 1.861e-5, 5.576e-6, 6.342e-6, -6.280e-6, -6.375e-6
2.895e+3, 2.946e-5, 3.213e-5, 1.510e-5, 1.850e-5, 5.977e-6, 6.558e-6, -6.274e-6, -6.473e-6
2.900e+3, 2.899e-5, 3.199e-5, 1.490e-5, 1.830e-5, 5.387e-6, 6.501e-6, -6.221e-6, -6.543e-6
2.905e+3, 2.924e-5, 3.165e-5, 1.423e-5, 1.861e-5, 5.334e-6, 6.759e-6, -6.238e-6, -6.391e-6
2.910e+3, 2.966e-5, 3.165e-5, 1.396e-5, 1.874e-5, 5.929e-6, 6.386e-6, -6.160e-6, -6.428e-6
2.915e+3, 2.905e-5, 3.151e-5, 1.371e-5, 1.875e-5, 5.442e-6, 6.817e-6, -6.258e-6, -6.381e-6
2.920e+3, 2.883e-5, 3.152e-5, 1.378e-5, 1.813e-5, 5.861e-6, 6.711e-6, -6.170e-6, -6.280e-6
2.925e+3, 2.934e-5, 3.153e-5, 1.394e-5, 1.855e-5, 6.076e-6, 6.303e-6, -6.202e-6, -6.352e-6
2.930e+3, 2.915e-5, 3.160e-5, 1.373e-5, 1.862e-5, 5.696e-6, 6.744e-6, -6.072e-6, -6.346e-6
2.935e+3, 2.906e-5, 3.111e-5, 1.457e-5, 1.860e-5, 5.922e-6, 6.449e-6, -6.147e-6, -6.334e-6
2.940e+3, 2.840e-5, 3.135e-5, 1.349e-5, 1.878e-5, 5.758e-6, 6.416e-6, -6.155e-6, -6.301e-6
2.945e+3, 2.884e-5, 3.110e-5, 1.396e-5, 1.845e-5, 5.692e-6, 6.542e-6, -6.091e-6, -6.168e-6
2.950e+3, 2.886e-5, 3.130e-5, 1.311e-5, 1.864e-5, 6.082e-6, 6.327e-6, -5.999e-6, -6.139e-6
2.955e+3, 2.904e-5, 3.091e-5, 1.405e-5, 1.842e-5, 5.978e-6, 6.251e-6, -6.017e-6, -6.162e-6
2.960e+3, 2.922e-5, 3.081e-5, 1.381e-5, 1.893e-5, 5.775e-6, 6.350e-6, -5.911e-6, -6.125e-6
2.965e+3, 2.905e-5, 3.119e-5, 1.345e-5, 1.814e-5, 6.209e-6, 6.522e-6, -5.859e-6, -5.982e-6
2.970e+3, 2.891e-5, 3.134e-5, 1.438e-5, 1.856e-5, 5.607e-6, 6.680e-6, -6.008e-6, -6.082e-6
2.975e+3, 2.937e-5, 3.086e-5, 1.459e-5, 1.868e-5, 5.163e-6, 6.381e-6, -5.831e-6, -6.104e-6
2.980e+3, 2.873e-5, 3.154e-5, 1.476e-5, 1.883e-5, 5.969e-6, 6.285e-6, -5.803e-6, -6.081e-6
2.985e+3, 2.875e-5, 3.120e-5, 1.444e-5, 1.863e-5, 5.775e-6, 6.505e-6, -5.797e-6, -5.969e-6
2.990e+3, 2.849e-5, 3.105e-5, 1.445e-5, 1.847e-5, 5.650e-6, 6.718e-6, -5.808e-6, -5.856e-6
2.995e+3, 2.867e-5, 3.100e-5, 1.419e-5, 1.898e-5, 5.539e-6, 6.436e-6, -5.770e-6, -5.982e-6
3.000e+3, 2.869e-5, 3.114e-5, 1.396e-5, 1.880e-5, 5.272e-6, 6.661e-6, -5.707e-6, -5.851e-6
3.005e+3, 2.885e-5, 3.082e-5, 1.436e-5, 1.868e-5, 5.999e-6, 6.345e-6, -5.705e-6, -5.933e-6
3.010e+3, 2.847e-5, 3.090e-5, 1.409e-5, 1.845e-5, 5.475e-6, 6.351e-6, -5.661e-6, -5.945e-6
3.015e+3, 2.829e-5, 3.040e-5, 1.447e-5, 1.845e-5, 5.362e-6, 6.585e-6, -5.715e-6, -5.834e-6
3.020e+3, 2.832e-5, 3.036e-5, 1.395e-5, 1.819e-5, 5.751e-6, 6.443e-6, -5.604e-6, -5.816e-6
3.025e+3, 2.826e-5, 3.040e-5, 1.418e-5, 1.880e-5, 5.583e-6, 6.446e-6, -5.601e-6, -5.812e-6
3.030e+3, 2.864e-5, 3.077e-5, 1.437e-5, 1.870e-5, 5.557e-6, 6.315e-6, -5.614e-6, -5.786e-6
3.035e+3, 2.827e-5, 3.080e-5, 1.339e-5, 1.857e-5, 5.561e-6, 6.446e-6, -5.560e-6, -5.740e-6
3.040e+3, 2.835e-5, 3.077e-5, 1.467e-5, 1.833e-5, 5.687e-6, 6.434e-6, -5.553e-6, -5.700e-6
3.045e+3, 2.798e-5, 3.083e-5, 1.365e-5, 1.881e-5, 5.347e-6, 6.293e-6, -5.516e-6, -5.831e-6
3.050e+3, 2.829e-5, 3.056e-5, 1.425e-5, 1.843e-5, 5.794e-6, 6.355e-6, -5.485e-6, -5.737e-6
3.055e+3, 2.827e-5, 3.075e-5, 1.500e-5, 1.892e-5, 5.101e-6, 6.722e-6, -5.507e-6, -5.620e-6
3.060e+3, 2.823e-5, 3.067e-5, 1.473e-5, 1.915e-5, 5.104e-6, 6.351e-6, -5.520e-6, -5.575e-6
3.065e+3, 2.867e-5, 3.059e-5, 1.365e-5, 1.854e-5, 5.743e-6, 6.493e-6, -5.427e-6, -5.551e-6
3.070e+3, 2.861e-5, 3.052e-5, 1.470e-5, 1.839e-5, 6.107e-6, 6.766e-6, -5.416e-6, -5.405e-6
3.075e+3, 2.797e-5, 3.053e-5, 1.450e-5, 1.878e-5, 5.324e-6, 6.478e-6, -5.355e-6, -5.452e-6
3.080e+3, 2.850e-5, 3.032e-5, 1.458e-5, 1.878e-5, 5.611e-6, 6.388e-6, -5.382e-6, -5.435e-6
3.085e+3, 2.820e-5, 3.050e-5, 1.378e-5, 1.844e-5, 5.125e-6, 6.654e-6, -5.307e-6, -5.409e-6
3.090e+3, 2.844e-5, 3.046e-5, 1.473e-5, 1.868e-5, 5.246e-6, 6.188e-6, -5.301e-6, -5.443e-6
3.095e+3, 2.823e-5, 3.023e-5, 1.433e-5, 1.836e-5, 5.123e-6, 6.459e-6, -5.282e-6, -5.358e-6
3.100e+3, 2.824e-5, 2.990e-5, 1.386e-5, 1.857e-5, 5.644e-6, 6.520e-6, -5.367e-6, -5.412e-6
3.105e+3, 2.807e-5, 3.019e-5, 1.390e-5, 1.872e-5, 5.902e-6, 6.233e-6, -5.241e-6, -5.390e-6
3.110e+3, 2.824e-5, 2.997e-5, 1.461e-5, 1.856e-5, 5.504e-6, 6.424e-6, -5.290e-6, -5.330e-6
3.115e+3, 2.825e-5, 3.031e-5, 1.381e-5, 1.829e-5, 5.817e-6, 6.553e-6, -5.201e-6, -5.254e-6
3.120e+3, 2.817e-5, 3.065e-5, 1.374e-5, 1.828e-5, 5.624e-6, 6.540e-6, -5.172e-6, -5.256e-6
3.125e+3, 2.809e-5, 3.025e-5, 1.400e-5, 1.819e-5, 5.025e-6, 6.365e-6, -5.099e-6, -5.283e-6
3.130e+3, 2.809e-5, 2.998e-5, 1.381e-5, 1.872e-5, 5.718e-6, 6.350e-6, -5.103e-6, -5.151e-6
3.135e+3, 2.789e-5, 2.990e-5, 1.467e-5, 1.840e-5, 5.214e-6, 6.321e-6, -5.065e-6, -5.144e-6
3.140e+3, 2.744e-5, 2.954e-5, 1.426e-5, 1.838e-5, 5.578e-6, 6.687e-6, -5.124e-6, -5.142e-6
3.145e+3, 2.748e-5, 3.000e-5, 1.438e-5, 1.844e-5, 5.082e-6, 6.750e-6, -5.120e-6, -5.213e-6
3.150e+3, 2.768e-5, 2.963e-5, 1.420e-5, 1.805e-5, 6.043e-6, 6.704e-6, -5.115e-6, -5.115e-6
3.155e+3, 2.801e-5, 2.937e-5, 1.456e-5, 1.830e-5, 5.073e-6, 6.602e-6, -5.070e-6, -5.201e-6
3.160e+3, 2.826e-5, 2.998e-5, 1.432e-5, 1.817e-5, 5.410e-6, 6.353e-6, -5.162e-6, -5.053e-6
3.165e+3, 2.813e-5, 2.991e-5, 1.428e-5, 1.807e-5, 5.621e-6, 6.328e-6, -5.035e-6, -5.098e-6
3.170e+3, 2.810e-5, 2.988e-5, 1.358e-5, 1.836e-5, 5.947e-6, 6.320e-6, -5.005e-6, -4.991e-6
3.175e+3, 2.839e-5, 3.000e-5, 1.408e-5, 1.803e-5, 5.552e-6, 6.325e-6, -4.902e-6, -4.960e-6
3.180e+3, 2.839e-5, 2.971e-5, 1.369e-5, 1.827e-5, 5.936e-6, 6.722e-6, -4.909e-6, -4.941e-6
3.185e+3, 2.838e-5, 2.954e-5, 1.449e-5, 1.832e-5, 5.195e-6, 6.174e-6, -4.911e-6, -4.888e-6
3.190e+3, 2.805e-5, 2.978e-5, 1.374e-5, 1.837e-5, 5.676e-6, 6.331e-6, -4.916e-6, -4.973e-6
3.195e+3, 2.757e-5, 2.967e-5, 1.456e-5, 1.830e-5, 5.391e-6, 6.709e-6, -4.884e-6, -4.948e-6
3.200e+3, 2.771e-5, 2.991e-5, 1.367e-5, 1.895e-5, 5.727e-6, 6.393e-6, -4.833e-6, -4.898e-6
3.205e+3, 2.727e-5, 2.952e-5, 1.344e-5, 1.849e-5, 5.610e-6, 6.486e-6, -4.938e-6, -4.802e-6
3.210e+3, 2.731e-5, 2.935e-5, 1.359e-5, 1.858e-5, 5.748e-6, 6.325e-6, -4.787e-6, -4.785e-6
3.215e+3, 2.750e-5, 2.952e-5, 1.402e-5, 1.839e-5, 5.104e-6, 6.190e-6, -4.948e-6, -4.791e-6
3.220e+3, 2.730e-5, 2.967e-5, 1.408e-5, 1.865e-5, 5.164e-6, 6.606e-6, -4.842e-6, -4.825e-6
3.225e+3, 2.769e-5, 2.947e-5, 1.353e-5, 1.850e-5, 5.400e-6, 6.580e-6, -4.791e-6, -4.857e-6
3.230e+3, 2.769e-5, 2.959e-5, 1.448e-5, 1.847e-5, 4.844e-6, 6.081e-6, -4.717e-6, -4.736e-6
3.235e+3, 2.810e-5, 2.938e-5, 1.403e-5, 1.857e-5, 5.018e-6, 6.310e-6, -4.750e-6, -4.787e-6
3.240e+3, 2.768e-5, 2.939e-5, 1.341e-5, 1.837e-5, 5.583e-6, 6.562e-6, -4.757e-6, -4.796e-6
3.245e+3, 2.783e-5, 2.958e-5, 1.296e-5, 1.855e-5, 5.251e-6, 6.405e-6, -4.712e-6, -4.660e-6
3.250e+3, 2.791e-5, 2.986e-5, 1.426e-5, 1.874e-5, 5.478e-6, 6.430e-6, -4.677e-6, -4.721e-6
3.255e+3, 2.745e-5, 2.959e-5, 1.384e-5, 1.778e-5, 5.874e-6, 6.136e-6, -4.730e-6, -4.618e-6
3.260e+3, 2.731e-5, 2.947e-5, 1.358e-5, 1.888e-5, 5.660e-6, 6.614e-6, -4.681e-6, -4.628e-6
3.265e+3, 2.723e-5, 2.957e-5, 1.412e-5, 1.858e-5, 5.455e-6, 6.711e-6, -4.644e-6, -4.659e-6
3.270e+3, 2.703e-5, 2.985e-5, 1.455e-5, 1.836e-5, 5.692e-6, 6.433e-6, -4.779e-6, -4.637e-6
3.275e+3, 2.746e-5, 2.969e-5, 1.431e-5, 1.768e-5, 5.903e-6, 6.517e-6, -4.618e-6, -4.615e-6
3.280e+3, 2.736e-5, 2.982e-5, 1.406e-5, 1.846e-5, 6.240e-6, 6.560e-6, -4.621e-6, -4.579e-6
3.285e+3, 2.740e-5, 2.995e-5, 1.324e-5, 1.821e-5, 6.085e-6, 6.430e-6, -4.571e-6, -4.637e-6
3.290e+3, 2.723e-5, 2.953e-5, 1.392e-5, 1.802e-5, 5.843e-6, 6.697e-6, -4.547e-6, -4.607e-6
3.295e+3, 2.706e-5, 2.969e-5, 1.446e-5, 1.782e-5, 5.945e-6, 6.647e-6, -4.508e-6, -4.541e-6
3.300e+3, 2.745e-5, 2.915e-5, 1.450e-5, 1.785e-5, 6.259e-6, 6.366e-6, -4.554e-6, -4.532e-6
3.305e+3, 2.756e-5, 2.922e-5, 1.422e-5, 1.813e-5, 5.687e-6, 6.588e-6, -4.471e-6, -4.520e-6
3.310e+3, 2.721e-5, 2.908e-5, 1.423e-5, 1.818e-5, 5.292e-6, 6.300e-6, -4.569e-6, -4.570e-6
3.315e+3, 2.768e-5, 2.921e-5, 1.358e-5, 1.840e-5, 5.565e-6, 6.471e-6, -4.394e-6, -4.537e-6
3.320e+3, 2.736e-5, 2.935e-5, 1.370e-5, 1.836e-5, 5.781e-6, 6.352e-6, -4.507e-6, -4.435e-6
3.325e+3, 2.717e-5, 2.951e-5, 1.309e-5, 1.793e-5, 5.341e-6, 6.398e-6, -4.418e-6, -4.454e-6
3.330e+3, 2.709e-5, 2.906e-5, 1.389e-5, 1.804e-5, 5.670e-6, 6.595e-6, -4.457e-6, -4.430e-6
3.335e+3, 2.742e-5, 2.882e-5, 1.411e-5, 1.812e-5, 5.862e-6, 6.309e-6, -4.391e-6, -4.339e-6
3.340e+3, 2.740e-5, 2.868e-5, 1.428e-5, 1.832e-5, 5.543e-6, 6.442e-6, -4.413e-6, -4.288e-6
3.345e+3, 2.737e-5, 2.892e-5, 1.342e-5, 1.814e-5, 5.082e-6, 6.377e-6, -4.397e-6, -4.293e-6
3.350e+3, 2.767e-5, 2.858e-5, 1.383e-5, 1.779e-5, 5.650e-6, 6.580e-6, -4.572e-6, -4.354e-6
3.355e+3, 2.754e-5, 2.863e-5, 1.377e-5, 1.801e-5, 5.777e-6, 6.655e-6, -4.329e-6, -4.289e-6
3.360e+3, 2.764e-5, 2.870e-5, 1.389e-5, 1.803e-5, 6.091e-6, 6.746e-6, -4.344e-6, -4.237e-6
3.365e+3, 2.796e-5, 2.845e-5, 1.430e-5, 1.789e-5, 5.834e-6, 6.554e-6, -4.301e-6, -4.299e-6
3.370e+3, 2.766e-5, 2.875e-5, 1.376e-5, 1.798e-5, 5.371e-6, 6.524e-6, -4.307e-6, -4.255e-6
3.375e+3, 2.825e-5, 2.858e-5, 1.413e-5, 1.815e-5, 6.322e-6, 6.534e-6, -4.230e-6, -4.279e-6
3.380e+3, 2.807e-5, 2.918e-5, 1.441e-5, 1.825e-5, 5.378e-6, 5.968e-6, -4.200e-6, -4.377e-6
3.385e+3, 2.764e-5, 2.933e-5, 1.412e-5, 1.735e-5, 5.887e-6, 6.103e-6, -4.228e-6, -4.220e-6
3.390e+3, 2.777e-5, 2.929e-5, 1.395e-5, 1.806e-5, 6.276e-6, 6.254e-6, -4.185e-6, -4.223e-6
3.395e+3, 2.757e-5, 2.953e-5, 1.353e-5, 1.809e-5, 6.172e-6, 6.494e-6, -4.162e-6, -4.204e-6
3.400e+3, 2.770e-5, 2.925e-5, 1.338e-5, 1.789e-5, 6.087e-6, 6.620e-6, -4.225e-6, -4.158e-6
3.405e+3, 2.793e-5, 2.900e-5, 1.406e-5, 1.847e-5, 5.927e-6, 6.596e-6, -4.201e-6, -4.219e-6
3.410e+3, 2.795e-5, 2.870e-5, 1.389e-5, 1.835e-5, 5.783e-6, 6.632e-6, -4.171e-6, -4.122e-6
3.415e+3, 2.746e-5, 2.881e-5, 1.376e-5, 1.792e-5, 5.523e-6, 6.722e-6, -4.119e-6, -4.134e-6
3.420e+3, 2.732e-5, 2.916e-5, 1.500e-5, 1.823e-5, 5.774e-6, 6.118e-6, -4.081e-6, -4.079e-6
3.425e+3, 2.710e-5, 2.943e-5, 1.382e-5, 1.762e-5, 5.256e-6, 6.370e-6, -4.070e-6, -4.010e-6
3.430e+3, 2.723e-5, 2.941e-5, 1.298e-5, 1.800e-5, 5.796e-6, 6.174e-6, -4.086e-6, -4.034e-6
3.435e+3, 2.698e-5, 2.944e-5, 1.396e-5, 1.764e-5, 6.063e-6, 6.541e-6, -4.092e-6, -4.036e-6
3.440e+3, 2.687e-5, 2.936e-5, 1.412e-5, 1.815e-5, 6.027e-6, 6.600e-6, -4.257e-6, -4.056e-6
3.445e+3, 2.687e-5, 2.928e-5, 1.429e-5, 1.810e-5, 5.470e-6, 6.682e-6, -4.434e-6, -4.059e-6
3.450e+3, 2.657e-5, 2.912e-5, 1.355e-5, 1.746e-5, 5.614e-6, 6.332e-6, -4.182e-6, -4.030e-6
3.455e+3, 2.665e-5, 2.906e-5, 1.429e-5, 1.707e-5, 5.655e-6, 6.386e-6, -4.173e-6, -3.977e-6
3.460e+3, 2.650e-5, 2.898e-5, 1.359e-5, 1.740e-5, 5.995e-6, 6.238e-6, -4.058e-6, -3.927e-6
3.465e+3, 2.630e-5, 2.896e-5, 1.466e-5, 1.798e-5, 5.667e-6, 6.171e-6, -4.003e-6, -3.957e-6
3.470e+3, 2.634e-5, 2.901e-5, 1.372e-5, 1.806e-5, 5.384e-6, 6.172e-6, -4.077e-6, -3.922e-6
3.475e+3, 2.663e-5, 2.935e-5, 1.441e-5, 1.822e-5, 5.867e-6, 6.410e-6, -3.962e-6, -3.904e-6
3.480e+3, 2.680e-5, 2.938e-5, 1.470e-5, 1.837e-5, 6.048e-6, 6.466e-6, -4.098e-6, -3.894e-6
3.485e+3, 2.647e-5, 2.938e-5, 1.435e-5, 1.817e-5, 5.799e-6, 6.486e-6, -4.241e-6, -3.818e-6
3.490e+3, 2.639e-5, 2.890e-5, 1.398e-5, 1.836e-5, 5.573e-6, 6.443e-6, -3.946e-6, -3.865e-6
3.495e+3, 2.637e-5, 2.908e-5, 1.449e-5, 1.816e-5, 6.127e-6, 6.342e-6, -3.893e-6, -3.841e-6
3.500e+3, 2.614e-5, 2.932e-5, 1.463e-5, 1.812e-5, 5.890e-6, 6.038e-6, -4.077e-6, -3.790e-6
3.505e+3, 2.633e-5, 2.943e-5, 1.407e-5, 1.812e-5, 5.706e-6, 6.536e-6, -3.930e-6, -3.817e-6
3.510e+3, 2.630e-5, 2.885e-5, 1.434e-5, 1.796e-5, 5.726e-6, 6.499e-6, -4.042e-6, -3.823e-6
3.515e+3, 2.638e-5, 2.904e-5, 1.420e-5, 1.808e-5, 6.044e-6, 6.180e-6, -3.934e-6, -3.800e-6
3.520e+3, 2.638e-5, 2.903e-5, 1.407e-5, 1.801e-5, 5.417e-6, 6.039e-6, -3.827e-6, -3.783e-6
3.525e+3, 2.693e-5, 2.916e-5, 1.411e-5, 1.805e-5, 5.515e-6, 6.303e-6, -3.794e-6, -3.791e-6
3.530e+3, 2.647e-5, 2.948e-5, 1.381e-5, 1.788e-5, 5.456e-6, 6.271e-6, -3.800e-6, -3.806e-6
3.535e+3, 2.648e-5, 2.973e-5, 1.419e-5, 1.831e-5, 6.421e-6, 5.989e-6, -3.776e-6, -3.816e-6
3.540e+3, 2.643e-5, 2.999e-5, 1.404e-5, 1.823e-5, 5.422e-6, 6.520e-6, -3.809e-6, -3.705e-6
3.545e+3, 2.647e-5, 2.952e-5, 1.337e-5, 1.780e-5, 5.918e-6, 6.322e-6, -3.767e-6, -3.733e-6
3.550e+3, 2.671e-5, 2.930e-5, 1.351e-5, 1.828e-5, 5.961e-6, 6.380e-6, -3.752e-6, -3.735e-6
3.555e+3, 2.646e-5, 2.977e-5, 1.399e-5, 1.841e-5, 6.464e-6, 6.563e-6, -3.791e-6, -3.747e-6
3.560e+3, 2.686e-5, 2.922e-5, 1.403e-5, 1.839e-5, 5.521e-6, 6.855e-6, -3.725e-6, -3.714e-6
3.565e+3, 2.655e-5, 2.956e-5, 1.413e-5, 1.837e-5, 5.701e-6, 6.488e-6, -3.697e-6, -3.667e-6
3.570e+3, 2.648e-5, 2.927e-5, 1.393e-5, 1.845e-5, 5.623e-6, 7.051e-6, -3.724e-6, -3.649e-6
3.575e+3, 2.609e-5, 2.920e-5, 1.336e-5, 1.836e-5, 6.308e-6, 6.703e-6, -3.718e-6, -3.669e-6
3.580e+3, 2.643e-5, 2.953e-5, 1.347e-5, 1.801e-5, 6.323e-6, 6.321e-6, -3.683e-6, -3.701e-6
3.585e+3, 2.650e-5, 2.920e-5, 1.387e-5, 1.802e-5, 5.736e-6, 6.682e-6, -3.647e-6, -3.624e-6
3.590e+3, 2.645e-5, 2.931e-5, 1.257e-5, 1.803e-5, 5.725e-6, 6.719e-6, -3.643e-6, -3.581e-6
3.595e+3, 2.635e-5, 2.948e-5, 1.389e-5, 1.819e-5, 5.695e-6, 6.657e-6, -3.667e-6, -3.597e-6
3.600e+3, 2.664e-5, 2.914e-5, 1.408e-5, 1.842e-5, 5.461e-6, 6.495e-6, -3.633e-6, -3.627e-6
3.605e+3, 2.634e-5, 2.923e-5, 1.390e-5, 1.843e-5, 5.543e-6, 6.543e-6, -3.596e-6, -3.557e-6
3.610e+3, 2.656e-5, 2.885e-5, 1.320e-5, 1.826e-5, 6.164e-6, 7.001e-6, -3.576e-6, -3.557e-6
3.615e+3, 2.663e-5, 2.874e-5, 1.431e-5, 1.801e-5, 5.620e-6, 6.538e-6, -3.584e-6, -3.543e-6
3.620e+3, 2.628e-5, 2.908e-5, 1.345e-5, 1.759e-5, 6.036e-6, 6.569e-6, -3.581e-6, -3.577e-6
3.625e+3, 2.631e-5, 2.910e-5, 1.270e-5, 1.813e-5, 5.899e-6, 6.318e-6, -3.713e-6, -3.557e-6
3.630e+3, 2.637e-5, 2.891e-5, 1.352e-5, 1.795e-5, 5.432e-6, 6.321e-6, -3.542e-6, -3.541e-6
3.635e+3, 2.616e-5, 2.933e-5, 1.389e-5, 1.785e-5, 5.726e-6, 6.239e-6, -3.608e-6, -3.475e-6
3.640e+3, 2.623e-5, 2.913e-5, 1.287e-5, 1.817e-5, 5.424e-6, 6.446e-6, -3.688e-6, -3.502e-6
3.645e+3, 2.636e-5, 2.891e-5, 1.427e-5, 1.815e-5, 5.666e-6, 6.262e-6, -3.521e-6, -3.417e-6
3.650e+3, 2.627e-5, 2.886e-5, 1.344e-5, 1.820e-5, 5.888e-6, 6.525e-6, -3.609e-6, -3.522e-6
3.655e+3, 2.712e-5, 2.885e-5, 1.334e-5, 1.826e-5, 6.258e-6, 6.731e-6, -3.547e-6, -3.405e-6
3.660e+3, 2.662e-5, 2.884e-5, 1.380e-5, 1.790e-5, 5.922e-6, 6.790e-6, -3.570e-6, -3.485e-6
3.665e+3, 2.640e-5, 2.899e-5, 1.430e-5, 1.819e-5, 5.534e-6, 6.822e-6, -3.502e-6, -3.424e-6
3.670e+3, 2.688e-5, 2.884e-5, 1.339e-5, 1.790e-5, 6.148e-6, 6.337e-6, -3.905e-6, -3.426e-6
3.675e+3, 2.662e-5, 2.889e-5, 1.363e-5, 1.823e-5, 5.771e-6, 6.567e-6, -3.677e-6, -3.408e-6
3.680e+3, 2.684e-5, 2.893e-5, 1.307e-5, 1.801e-5, 5.532e-6, 6.144e-6, -3.511e-6, -3.432e-6
3.685e+3, 2.664e-5, 2.861e-5, 1.347e-5, 1.828e-5, 5.712e-6, 6.793e-6, -3.430e-6, -3.380e-6
3.690e+3, 2.638e-5, 2.900e-5, 1.369e-5, 1.774e-5, 5.373e-6, 6.734e-6, -3.766e-6, -3.415e-6
3.695e+3, 2.640e-5, 2.914e-5, 1.345e-5, 1.791e-5, 5.870e-6, 6.209e-6, -3.486e-6, -3.362e-6
3.700e+3, 2.633e-5, 2.902e-5, 1.385e-5, 1.777e-5, 5.788e-6, 6.505e-6, -3.510e-6, -3.366e-6
3.705e+3, 2.620e-5, 2.875e-5, 1.354e-5, 1.781e-5, 6.172e-6, 6.496e-6, -3.464e-6, -3.293e-6
3.710e+3, 2.657e-5, 2.902e-5, 1.253e-5, 1.790e-5, 5.430e-6, 6.662e-6, -3.420e-6, -3.350e-6
3.715e+3, 2.630e-5, 2.884e-5, 1.384e-5, 1.774e-5, 5.281e-6, 6.438e-6, -3.421e-6, -3.290e-6
3.720e+3, 2.676e-5, 2.880e-5, 1.385e-5, 1.782e-5, 6.360e-6, 6.347e-6, -3.402e-6, -3.295e-6
3.725e+3, 2.657e-5, 2.867e-5, 1.365e-5, 1.805e-5, 5.671e-6, 6.303e-6, -3.365e-6, -3.356e-6
3.730e+3, 2.637e-5, 2.876e-5, 1.428e-5, 1.790e-5, 4.926e-6, 6.271e-6, -3.401e-6, -3.283e-6
3.735e+3, 2.625e-5, 2.867e-5, 1.393e-5, 1.724e-5, 6.173e-6, 6.271e-6, -3.393e-6, -3.277e-6
3.740e+3, 2.633e-5, 2.861e-5, 1.403e-5, 1.801e-5, 5.980e-6, 6.742e-6, -3.387e-6, -3.237e-6
3.745e+3, 2.637e-5, 2.883e-5, 1.378e-5, 1.783e-5, 6.024e-6, 6.359e-6, -3.404e-6, -3.295e-6
3.750e+3, 2.652e-5, 2.830e-5, 1.368e-5, 1.775e-5, 5.800e-6, 6.483e-6, -3.396e-6, -3.270e-6
3.755e+3, 2.690e-5, 2.859e-5, 1.415e-5, 1.786e-5, 5.999e-6, 5.992e-6, -3.458e-6, -3.285e-6
3.760e+3, 2.656e-5, 2.888e-5, 1.380e-5, 1.767e-5, 5.314e-6, 6.405e-6, -3.345e-6, -3.214e-6
3.765e+3, 2.660e-5, 2.876e-5, 1.360e-5, 1.792e-5, 5.511e-6, 6.776e-6, -3.326e-6, -3.228e-6
3.770e+3, 2.638e-5, 2.856e-5, 1.366e-5, 1.768e-5, 5.741e-6, 6.360e-6, -3.350e-6, -3.175e-6
3.775e+3, 2.649e-5, 2.862e-5, 1.407e-5, 1.807e-5, 5.952e-6, 6.345e-6, -3.272e-6, -3.176e-6
3.780e+3, 2.653e-5, 2.845e-5, 1.449e-5, 1.784e-5, 5.429e-6, 6.388e-6, -3.431e-6, -3.219e-6
3.785e+3, 2.645e-5, 2.871e-5, 1.309e-5, 1.814e-5, 5.114e-6, 6.339e-6, -3.307e-6, -3.197e-6
3.790e+3, 2.685e-5, 2.888e-5, 1.344e-5, 1.801e-5, 5.748e-6, 6.209e-6, -3.257e-6, -3.155e-6
3.795e+3, 2.609e-5, 2.892e-5, 1.390e-5, 1.804e-5, 5.630e-6, 6.428e-6, -3.261e-6, -3.140e-6
3.800e+3, 2.661e-5, 2.878e-5, 1.314e-5, 1.815e-5, 6.117e-6, 6.473e-6, -3.263e-6, -3.131e-6
3.805e+3, 2.634e-5, 2.855e-5, 1.327e-5, 1.829e-5, 5.584e-6, 6.270e-6, -3.366e-6, -3.172e-6
3.810e+3, 2.662e-5, 2.877e-5, 1.388e-5, 1.780e-5, 5.984e-6, 5.879e-6, -3.270e-6, -3.093e-6
3.815e+3, 2.643e-5, 2.843e-5, 1.384e-5, 1.822e-5, 6.016e-6, 6.421e-6, -3.243e-6, -3.141e-6
3.820e+3, 2.604e-5, 2.843e-5, 1.409e-5, 1.809e-5, 5.592e-6, 6.340e-6, -3.346e-6, -3.081e-6
3.825e+3, 2.623e-5, 2.904e-5, 1.332e-5, 1.799e-5, 5.581e-6, 6.428e-6, -3.241e-6, -3.115e-6
3.830e+3, 2.625e-5, 2.865e-5, 1.344e-5, 1.807e-5, 5.786e-6, 6.572e-6, -3.192e-6, -3.104e-6
3.835e+3, 2.617e-5, 2.820e-5, 1.472e-5, 1.762e-5, 5.815e-6, 6.367e-6, -3.188e-6, -3.072e-6
3.840e+3, 2.629e-5, 2.843e-5, 1.366e-5, 1.811e-5, 5.572e-6, 6.158e-6, -3.154e-6, -3.053e-6
